"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"2010","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2010","Turkey","1 500 kg or over","Number",":",""
"2011","Belgium","Total","Number","577,382",""
"2011","Belgium","Less than 1 000 kg","Number",":",""
"2011","Belgium","From 1 000 to 1 249 kg","Number",":",""
"2011","Belgium","From 1 250 to 1 499 kg","Number",":",""
"2011","Belgium","1 500 kg or over","Number",":",""
"2011","Bulgaria","Total","Number","191,430",""
"2011","Bulgaria","Less than 1 000 kg","Number",":",""
"2011","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"2011","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"2011","Bulgaria","1 500 kg or over","Number",":",""
"2011","Czech Republic","Total","Number","172,787",""
"2011","Czech Republic","Less than 1 000 kg","Number",":",""
"2011","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"2011","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"2011","Czech Republic","1 500 kg or over","Number",":",""
"2011","Denmark","Total","Number",":",""
"2011","Denmark","Less than 1 000 kg","Number",":",""
"2011","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2011","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2011","Denmark","1 500 kg or over","Number",":",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Number","3,173,634",""
"2011","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"2011","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"2011","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"2011","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"2011","Estonia","Total","Number","17,058",""
"2011","Estonia","Less than 1 000 kg","Number","88",""
"2011","Estonia","From 1 000 to 1 249 kg","Number","2,217",""
"2011","Estonia","From 1 250 to 1 499 kg","Number","6,345",""
"2011","Estonia","1 500 kg or over","Number","8,408",""
"2011","Ireland","Total","Number","104,022",""
"2011","Ireland","Less than 1 000 kg","Number",":",""
"2011","Ireland","From 1 000 to 1 249 kg","Number",":",""
"2011","Ireland","From 1 250 to 1 499 kg","Number",":",""
"2011","Ireland","1 500 kg or over","Number",":",""
"2011","Greece","Total","Number","107,737","d"
"2011","Greece","Less than 1 000 kg","Number",":",""
"2011","Greece","From 1 000 to 1 249 kg","Number",":",""
"2011","Greece","From 1 250 to 1 499 kg","Number",":",""
"2011","Greece","1 500 kg or over","Number",":",""
"2011","Spain","Total","Number","817,688","d"
"2011","Spain","Less than 1 000 kg","Number","64,806","d"
"2011","Spain","From 1 000 to 1 249 kg","Number","245,616","d"
"2011","Spain","From 1 250 to 1 499 kg","Number","332,291","d"
"2011","Spain","1 500 kg or over","Number","174,975","d"
"2011","France","Total","Number","2,160,928",""
"2011","France","Less than 1 000 kg","Number","320,073",""
"2011","France","From 1 000 to 1 249 kg","Number","751,195",""
"2011","France","From 1 250 to 1 499 kg","Number","721,673",""
"2011","France","1 500 kg or over","Number","367,822",""
"2011","Croatia","Total","Number","48,883",""
"2011","Croatia","Less than 1 000 kg","Number","3,282",""
"2011","Croatia","From 1 000 to 1 249 kg","Number","16,366",""
"2011","Croatia","From 1 250 to 1 499 kg","Number","19,776",""
"2011","Croatia","1 500 kg or over","Number","9,459",""
"2011","Italy","Total","Number","1,764,592",""
"2011","Italy","Less than 1 000 kg","Number",":",""
"2011","Italy","From 1 000 to 1 249 kg","Number",":",""
"2011","Italy","From 1 250 to 1 499 kg","Number",":",""
"2011","Italy","1 500 kg or over","Number",":",""
"2011","Cyprus","Total","Number","27,929",""
"2011","Cyprus","Less than 1 000 kg","Number","1,900",""
"2011","Cyprus","From 1 000 to 1 249 kg","Number","7,828",""
"2011","Cyprus","From 1 250 to 1 499 kg","Number","10,711",""
"2011","Cyprus","1 500 kg or over","Number","7,490",""
"2011","Latvia","Total","Number","43,468",""
"2011","Latvia","Less than 1 000 kg","Number","600",""
"2011","Latvia","From 1 000 to 1 249 kg","Number","5,525",""
"2011","Latvia","From 1 250 to 1 499 kg","Number","15,891",""
"2011","Latvia","1 500 kg or over","Number","21,452",""
"2011","Lithuania","Total","Number","132,117",""
"2011","Lithuania","Less than 1 000 kg","Number","2,174",""
"2011","Lithuania","From 1 000 to 1 249 kg","Number","20,126",""
"2011","Lithuania","From 1 250 to 1 499 kg","Number","54,409",""
"2011","Lithuania","1 500 kg or over","Number","55,408",""
"2011","Luxembourg","Total","Number","49,881",""
"2011","Luxembourg","Less than 1 000 kg","Number",":",""
"2011","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2011","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2011","Luxembourg","1 500 kg or over","Number",":",""
"2011","Hungary","Total","Number","76,528",""
"2011","Hungary","Less than 1 000 kg","Number","6,913",""
"2011","Hungary","From 1 000 to 1 249 kg","Number","21,756",""
"2011","Hungary","From 1 250 to 1 499 kg","Number","27,360",""
"2011","Hungary","1 500 kg or over","Number","20,499",""
"2011","Malta","Total","Number","15,875",""
"2011","Malta","Less than 1 000 kg","Number","239",""
"2011","Malta","From 1 000 to 1 249 kg","Number","1,617",""
"2011","Malta","From 1 250 to 1 499 kg","Number","5,024",""
"2011","Malta","1 500 kg or over","Number","8,995",""
"2011","Netherlands","Total","Number","555,846",""
"2011","Netherlands","Less than 1 000 kg","Number",":",""
"2011","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2011","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2011","Netherlands","1 500 kg or over","Number",":",""
"2011","Austria","Total","Number","356,145",""
"2011","Austria","Less than 1 000 kg","Number","36,616",""
"2011","Austria","From 1 000 to 1 249 kg","Number","87,834",""
"2011","Austria","From 1 250 to 1 499 kg","Number","122,706",""
"2011","Austria","1 500 kg or over","Number","108,989",""
"2011","Poland","Total","Number","928,457",""
"2011","Poland","Less than 1 000 kg","Number","45,139",""
"2011","Poland","From 1 000 to 1 249 kg","Number","191,140",""
"2011","Poland","From 1 250 to 1 499 kg","Number","326,470",""
"2011","Poland","1 500 kg or over","Number","365,708",""
"2011","Portugal","Total","Number","177,183",""
"2011","Portugal","Less than 1 000 kg","Number",":",""
"2011","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2011","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2011","Portugal","1 500 kg or over","Number",":",""
"2011","Romania","Total","Number","176,555",""
"2011","Romania","Less than 1 000 kg","Number","17,820",""
"2011","Romania","From 1 000 to 1 249 kg","Number","71,179",""
"2011","Romania","From 1 250 to 1 499 kg","Number","56,378",""
"2011","Romania","1 500 kg or over","Number","31,178",""
"2011","Slovenia","Total","Number","59,813",""
"2011","Slovenia","Less than 1 000 kg","Number",":",""
"2011","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"2011","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"2011","Slovenia","1 500 kg or over","Number",":",""
"2011","Slovakia","Total","Number","130,772",""
"2011","Slovakia","Less than 1 000 kg","Number",":",""
"2011","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"2011","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"2011","Slovakia","1 500 kg or over","Number",":",""
"2011","Finland","Total","Number","126,651",""
"2011","Finland","Less than 1 000 kg","Number","2,075",""
"2011","Finland","From 1 000 to 1 249 kg","Number","19,275",""
"2011","Finland","From 1 250 to 1 499 kg","Number","50,019",""
"2011","Finland","1 500 kg or over","Number","54,760",""
"2011","Sweden","Total","Number","326,615",""
"2011","Sweden","Less than 1 000 kg","Number","7,216",""
"2011","Sweden","From 1 000 to 1 249 kg","Number","43,578",""
"2011","Sweden","From 1 250 to 1 499 kg","Number","87,496",""
"2011","Sweden","1 500 kg or over","Number","188,325",""
"2011","United Kingdom","Total","Number","1,907,411","d"
"2011","United Kingdom","Less than 1 000 kg","Number",":",""
"2011","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"2011","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"2011","United Kingdom","1 500 kg or over","Number",":",""
"2011","Iceland","Total","Number",":",""
"2011","Iceland","Less than 1 000 kg","Number",":",""
"2011","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2011","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2011","Iceland","1 500 kg or over","Number",":",""
"2011","Liechtenstein","Total","Number","2,029",""
"2011","Liechtenstein","Less than 1 000 kg","Number","61",""
"2011","Liechtenstein","From 1 000 to 1 249 kg","Number","373",""
"2011","Liechtenstein","From 1 250 to 1 499 kg","Number","506",""
"2011","Liechtenstein","1 500 kg or over","Number","1,089",""
"2011","Norway","Total","Number","168,552",""
"2011","Norway","Less than 1 000 kg","Number","9,144",""
"2011","Norway","From 1 000 to 1 249 kg","Number","31,040",""
"2011","Norway","From 1 250 to 1 499 kg","Number","61,481",""
"2011","Norway","1 500 kg or over","Number","66,887",""
"2011","Switzerland","Total","Number","328,000","e"
"2011","Switzerland","Less than 1 000 kg","Number","10,500","e"
"2011","Switzerland","From 1 000 to 1 249 kg","Number","66,000","e"
"2011","Switzerland","From 1 250 to 1 499 kg","Number","94,300","e"
"2011","Switzerland","1 500 kg or over","Number","157,300","e"
"2011","Former Yugoslav Republic of Macedonia, the","Total","Number","40,090",""
"2011","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"2011","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"2011","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"2011","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"2011","Turkey","Total","Number","602,248",""
"2011","Turkey","Less than 1 000 kg","Number",":",""
"2011","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2011","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2011","Turkey","1 500 kg or over","Number",":",""
"2012","Belgium","Total","Number","490,711",""
"2012","Belgium","Less than 1 000 kg","Number",":",""
"2012","Belgium","From 1 000 to 1 249 kg","Number",":",""
"2012","Belgium","From 1 250 to 1 499 kg","Number",":",""
"2012","Belgium","1 500 kg or over","Number",":",""
"2012","Bulgaria","Total","Number","196,614",""
"2012","Bulgaria","Less than 1 000 kg","Number",":",""
"2012","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"2012","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"2012","Bulgaria","1 500 kg or over","Number",":",""
"2012","Czech Republic","Total","Number","174,311",""
"2012","Czech Republic","Less than 1 000 kg","Number",":",""
"2012","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"2012","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"2012","Czech Republic","1 500 kg or over","Number",":",""
"2012","Denmark","Total","Number",":",""
"2012","Denmark","Less than 1 000 kg","Number",":",""
"2012","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2012","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2012","Denmark","1 500 kg or over","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Number","3,082,504",""
"2012","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"2012","Estonia","Total","Number","19,422",""
"2012","Estonia","Less than 1 000 kg","Number","133",""
"2012","Estonia","From 1 000 to 1 249 kg","Number","2,666",""
"2012","Estonia","From 1 250 to 1 499 kg","Number","7,230",""
"2012","Estonia","1 500 kg or over","Number","9,393",""
"2012","Ireland","Total","Number","77,506",""
"2012","Ireland","Less than 1 000 kg","Number",":",""
"2012","Ireland","From 1 000 to 1 249 kg","Number",":",""
"2012","Ireland","From 1 250 to 1 499 kg","Number",":",""
"2012","Ireland","1 500 kg or over","Number",":",""
"2012","Greece","Total","Number","64,301","d"
"2012","Greece","Less than 1 000 kg","Number",":",""
"2012","Greece","From 1 000 to 1 249 kg","Number",":",""
"2012","Greece","From 1 250 to 1 499 kg","Number",":",""
"2012","Greece","1 500 kg or over","Number",":",""
"2012","Spain","Total","Number","710,638","d"
"2012","Spain","Less than 1 000 kg","Number","95,345","d"
"2012","Spain","From 1 000 to 1 249 kg","Number","207,930","d"
"2012","Spain","From 1 250 to 1 499 kg","Number","253,325","d"
"2012","Spain","1 500 kg or over","Number","154,038","d"
"2012","France","Total","Number","1,857,013",""
"2012","France","Less than 1 000 kg","Number","258,194",""
"2012","France","From 1 000 to 1 249 kg","Number","644,537",""
"2012","France","From 1 250 to 1 499 kg","Number","608,336",""
"2012","France","1 500 kg or over","Number","345,355",""
"2012","Croatia","Total","Number","40,825",""
"2012","Croatia","Less than 1 000 kg","Number","3,203",""
"2012","Croatia","From 1 000 to 1 249 kg","Number","12,594",""
"2012","Croatia","From 1 250 to 1 499 kg","Number","15,803",""
"2012","Croatia","1 500 kg or over","Number","9,210",""
"2012","Italy","Total","Number","1,403,043",""
"2012","Italy","Less than 1 000 kg","Number",":",""
"2012","Italy","From 1 000 to 1 249 kg","Number",":",""
"2012","Italy","From 1 250 to 1 499 kg","Number",":",""
"2012","Italy","1 500 kg or over","Number",":",""
"2012","Cyprus","Total","Number","20,556",""
"2012","Cyprus","Less than 1 000 kg","Number","1,722",""
"2012","Cyprus","From 1 000 to 1 249 kg","Number","6,239",""
"2012","Cyprus","From 1 250 to 1 499 kg","Number","7,626",""
"2012","Cyprus","1 500 kg or over","Number","4,969",""
"2012","Latvia","Total","Number","50,135",""
"2012","Latvia","Less than 1 000 kg","Number","553",""
"2012","Latvia","From 1 000 to 1 249 kg","Number","4,983",""
"2012","Latvia","From 1 250 to 1 499 kg","Number","16,421",""
"2012","Latvia","1 500 kg or over","Number","28,178",""
"2012","Lithuania","Total","Number","153,024","d"
"2012","Lithuania","Less than 1 000 kg","Number","2,145",""
"2012","Lithuania","From 1 000 to 1 249 kg","Number","19,766",""
"2012","Lithuania","From 1 250 to 1 499 kg","Number","60,598",""
"2012","Lithuania","1 500 kg or over","Number","70,515",""
"2012","Luxembourg","Total","Number","50,398",""
"2012","Luxembourg","Less than 1 000 kg","Number",":",""
"2012","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2012","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2012","Luxembourg","1 500 kg or over","Number",":",""
"2012","Hungary","Total","Number","106,671",""
"2012","Hungary","Less than 1 000 kg","Number","11,396",""
"2012","Hungary","From 1 000 to 1 249 kg","Number","29,657",""
"2012","Hungary","From 1 250 to 1 499 kg","Number","35,289",""
"2012","Hungary","1 500 kg or over","Number","30,329",""
"2012","Malta","Total","Number","13,037",""
"2012","Malta","Less than 1 000 kg","Number","169",""
"2012","Malta","From 1 000 to 1 249 kg","Number","1,051",""
"2012","Malta","From 1 250 to 1 499 kg","Number","4,063",""
"2012","Malta","1 500 kg or over","Number","7,754",""
"2012","Netherlands","Total","Number","502,479",""
"2012","Netherlands","Less than 1 000 kg","Number",":",""
"2012","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2012","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2012","Netherlands","1 500 kg or over","Number",":",""
"2012","Austria","Total","Number","336,010",""
"2012","Austria","Less than 1 000 kg","Number","35,161",""
"2012","Austria","From 1 000 to 1 249 kg","Number","78,824",""
"2012","Austria","From 1 250 to 1 499 kg","Number","114,698",""
"2012","Austria","1 500 kg or over","Number","107,327",""
"2012","Poland","Total","Number","908,906",""
"2012","Poland","Less than 1 000 kg","Number","44,296",""
"2012","Poland","From 1 000 to 1 249 kg","Number","181,179",""
"2012","Poland","From 1 250 to 1 499 kg","Number","300,929",""
"2012","Poland","1 500 kg or over","Number","382,502",""
"2012","Portugal","Total","Number","110,002",""
"2012","Portugal","Less than 1 000 kg","Number",":",""
"2012","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2012","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2012","Portugal","1 500 kg or over","Number",":",""
"2012","Romania","Total","Number","242,025",""
"2012","Romania","Less than 1 000 kg","Number","25,179",""
"2012","Romania","From 1 000 to 1 249 kg","Number","78,420",""
"2012","Romania","From 1 250 to 1 499 kg","Number","82,381",""
"2012","Romania","1 500 kg or over","Number","56,045",""
"2012","Slovenia","Total","Number","49,700",""
"2012","Slovenia","Less than 1 000 kg","Number",":",""
"2012","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"2012","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"2012","Slovenia","1 500 kg or over","Number",":",""
"2012","Slovakia","Total","Number","130,818",""
"2012","Slovakia","Less than 1 000 kg","Number",":",""
"2012","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"2012","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"2012","Slovakia","1 500 kg or over","Number",":",""
"2012","Finland","Total","Number","111,664",""
"2012","Finland","Less than 1 000 kg","Number","2,446",""
"2012","Finland","From 1 000 to 1 249 kg","Number","18,337",""
"2012","Finland","From 1 250 to 1 499 kg","Number","41,036",""
"2012","Finland","1 500 kg or over","Number","49,448",""
"2012","Sweden","Total","Number","301,316",""
"2012","Sweden","Less than 1 000 kg","Number","7,031",""
"2012","Sweden","From 1 000 to 1 249 kg","Number","38,966",""
"2012","Sweden","From 1 250 to 1 499 kg","Number","75,401",""
"2012","Sweden","1 500 kg or over","Number","179,918",""
"2012","United Kingdom","Total","Number",":",""
"2012","United Kingdom","Less than 1 000 kg","Number",":",""
"2012","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"2012","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"2012","United Kingdom","1 500 kg or over","Number",":",""
"2012","Iceland","Total","Number",":",""
"2012","Iceland","Less than 1 000 kg","Number",":",""
"2012","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2012","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2012","Iceland","1 500 kg or over","Number",":",""
"2012","Liechtenstein","Total","Number","2,108",""
"2012","Liechtenstein","Less than 1 000 kg","Number","81",""
"2012","Liechtenstein","From 1 000 to 1 249 kg","Number","337",""
"2012","Liechtenstein","From 1 250 to 1 499 kg","Number","489",""
"2012","Liechtenstein","1 500 kg or over","Number","1,201",""
"2012","Norway","Total","Number","171,828",""
"2012","Norway","Less than 1 000 kg","Number","9,943",""
"2012","Norway","From 1 000 to 1 249 kg","Number","30,467",""
"2012","Norway","From 1 250 to 1 499 kg","Number","62,516",""
"2012","Norway","1 500 kg or over","Number","68,902",""
"2012","Switzerland","Total","Number","334,000",""
"2012","Switzerland","Less than 1 000 kg","Number","12,900",""
"2012","Switzerland","From 1 000 to 1 249 kg","Number","60,800",""
"2012","Switzerland","From 1 250 to 1 499 kg","Number","88,800",""
"2012","Switzerland","1 500 kg or over","Number","171,600",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Number","32,870",""
"2012","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"2012","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"2012","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"2012","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"2012","Turkey","Total","Number","565,791",""
"2012","Turkey","Less than 1 000 kg","Number",":",""
"2012","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2012","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2012","Turkey","1 500 kg or over","Number",":",""
"2013","Belgium","Total","Number","490,369",""
"2013","Belgium","Less than 1 000 kg","Number",":",""
"2013","Belgium","From 1 000 to 1 249 kg","Number",":",""
"2013","Belgium","From 1 250 to 1 499 kg","Number",":",""
"2013","Belgium","1 500 kg or over","Number",":",""
"2013","Bulgaria","Total","Number","199,963",""
"2013","Bulgaria","Less than 1 000 kg","Number",":",""
"2013","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"2013","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"2013","Bulgaria","1 500 kg or over","Number",":",""
"2013","Czech Republic","Total","Number","164,627",""
"2013","Czech Republic","Less than 1 000 kg","Number",":",""
"2013","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"2013","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"2013","Czech Republic","1 500 kg or over","Number",":",""
"2013","Denmark","Total","Number",":",""
"2013","Denmark","Less than 1 000 kg","Number",":",""
"2013","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2013","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2013","Denmark","1 500 kg or over","Number",":",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Number","2,952,431",""
"2013","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"2013","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"2013","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"2013","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"2013","Estonia","Total","Number","19,690",""
"2013","Estonia","Less than 1 000 kg","Number","146",""
"2013","Estonia","From 1 000 to 1 249 kg","Number","2,641",""
"2013","Estonia","From 1 250 to 1 499 kg","Number","7,172",""
"2013","Estonia","1 500 kg or over","Number","9,731",""
"2013","Ireland","Total","Number","74,960",""
"2013","Ireland","Less than 1 000 kg","Number",":",""
"2013","Ireland","From 1 000 to 1 249 kg","Number",":",""
"2013","Ireland","From 1 250 to 1 499 kg","Number",":",""
"2013","Ireland","1 500 kg or over","Number",":",""
"2013","Greece","Total","Number","64,932","d"
"2013","Greece","Less than 1 000 kg","Number",":",""
"2013","Greece","From 1 000 to 1 249 kg","Number",":",""
"2013","Greece","From 1 250 to 1 499 kg","Number",":",""
"2013","Greece","1 500 kg or over","Number",":",""
"2013","Spain","Total","Number","742,305","d"
"2013","Spain","Less than 1 000 kg","Number","191,855","d"
"2013","Spain","From 1 000 to 1 249 kg","Number","206,532","d"
"2013","Spain","From 1 250 to 1 499 kg","Number","206,592","d"
"2013","Spain","1 500 kg or over","Number","137,326","d"
"2013","France","Total","Number","1,756,953",""
"2013","France","Less than 1 000 kg","Number","244,518",""
"2013","France","From 1 000 to 1 249 kg","Number","698,874",""
"2013","France","From 1 250 to 1 499 kg","Number","542,732",""
"2013","France","1 500 kg or over","Number","270,829",""
"2013","Croatia","Total","Number","46,563",""
"2013","Croatia","Less than 1 000 kg","Number","3,221",""
"2013","Croatia","From 1 000 to 1 249 kg","Number","14,158",""
"2013","Croatia","From 1 250 to 1 499 kg","Number","17,786",""
"2013","Croatia","1 500 kg or over","Number","11,398",""
"2013","Italy","Total","Number","1,311,334",""
"2013","Italy","Less than 1 000 kg","Number",":",""
"2013","Italy","From 1 000 to 1 249 kg","Number",":",""
"2013","Italy","From 1 250 to 1 499 kg","Number",":",""
"2013","Italy","1 500 kg or over","Number",":",""
"2013","Cyprus","Total","Number","14,771",""
"2013","Cyprus","Less than 1 000 kg","Number","1,872",""
"2013","Cyprus","From 1 000 to 1 249 kg","Number","4,533",""
"2013","Cyprus","From 1 250 to 1 499 kg","Number","4,755",""
"2013","Cyprus","1 500 kg or over","Number","3,611",""
"2013","Latvia","Total","Number","55,808",""
"2013","Latvia","Less than 1 000 kg","Number","524",""
"2013","Latvia","From 1 000 to 1 249 kg","Number","4,480",""
"2013","Latvia","From 1 250 to 1 499 kg","Number","16,976",""
"2013","Latvia","1 500 kg or over","Number","33,828",""
"2013","Lithuania","Total","Number","155,855","d"
"2013","Lithuania","Less than 1 000 kg","Number","2,059",""
"2013","Lithuania","From 1 000 to 1 249 kg","Number","17,770",""
"2013","Lithuania","From 1 250 to 1 499 kg","Number","57,733",""
"2013","Lithuania","1 500 kg or over","Number","78,293",""
"2013","Luxembourg","Total","Number","46,624",""
"2013","Luxembourg","Less than 1 000 kg","Number",":",""
"2013","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2013","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2013","Luxembourg","1 500 kg or over","Number",":",""
"2013","Hungary","Total","Number","126,937","d"
"2013","Hungary","Less than 1 000 kg","Number","11,909",""
"2013","Hungary","From 1 000 to 1 249 kg","Number","33,365",""
"2013","Hungary","From 1 250 to 1 499 kg","Number","43,548",""
"2013","Hungary","1 500 kg or over","Number","38,115",""
"2013","Malta","Total","Number","13,094",""
"2013","Malta","Less than 1 000 kg","Number","193",""
"2013","Malta","From 1 000 to 1 249 kg","Number","1,309",""
"2013","Malta","From 1 250 to 1 499 kg","Number","3,957",""
"2013","Malta","1 500 kg or over","Number","7,635",""
"2013","Netherlands","Total","Number","416,717",""
"2013","Netherlands","Less than 1 000 kg","Number",":",""
"2013","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2013","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2013","Netherlands","1 500 kg or over","Number",":",""
"2013","Austria","Total","Number","319,035",""
"2013","Austria","Less than 1 000 kg","Number","26,119",""
"2013","Austria","From 1 000 to 1 249 kg","Number","83,281",""
"2013","Austria","From 1 250 to 1 499 kg","Number","107,371",""
"2013","Austria","1 500 kg or over","Number","102,264",""
"2013","Poland","Total","Number","987,809",""
"2013","Poland","Less than 1 000 kg","Number","45,838",""
"2013","Poland","From 1 000 to 1 249 kg","Number","195,062",""
"2013","Poland","From 1 250 to 1 499 kg","Number","325,764",""
"2013","Poland","1 500 kg or over","Number","421,145",""
"2013","Portugal","Total","Number",":",""
"2013","Portugal","Less than 1 000 kg","Number",":",""
"2013","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2013","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2013","Portugal","1 500 kg or over","Number",":",""
"2013","Romania","Total","Number","279,740",""
"2013","Romania","Less than 1 000 kg","Number","23,609",""
"2013","Romania","From 1 000 to 1 249 kg","Number","92,534",""
"2013","Romania","From 1 250 to 1 499 kg","Number","101,822",""
"2013","Romania","1 500 kg or over","Number","61,775",""
"2013","Slovenia","Total","Number","51,968",""
"2013","Slovenia","Less than 1 000 kg","Number",":",""
"2013","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"2013","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"2013","Slovenia","1 500 kg or over","Number",":",""
"2013","Slovakia","Total","Number","113,876",""
"2013","Slovakia","Less than 1 000 kg","Number",":",""
"2013","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"2013","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"2013","Slovakia","1 500 kg or over","Number",":",""
"2013","Finland","Total","Number","103,450",""
"2013","Finland","Less than 1 000 kg","Number","1,963",""
"2013","Finland","From 1 000 to 1 249 kg","Number","18,884",""
"2013","Finland","From 1 250 to 1 499 kg","Number","39,464",""
"2013","Finland","1 500 kg or over","Number","43,139",""
"2013","Sweden","Total","Number","292,162",""
"2013","Sweden","Less than 1 000 kg","Number","6,414",""
"2013","Sweden","From 1 000 to 1 249 kg","Number","41,657",""
"2013","Sweden","From 1 250 to 1 499 kg","Number","70,605",""
"2013","Sweden","1 500 kg or over","Number","173,486",""
"2013","United Kingdom","Total","Number",":",""
"2013","United Kingdom","Less than 1 000 kg","Number",":",""
"2013","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"2013","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"2013","United Kingdom","1 500 kg or over","Number",":",""
"2013","Iceland","Total","Number",":",""
"2013","Iceland","Less than 1 000 kg","Number",":",""
"2013","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2013","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2013","Iceland","1 500 kg or over","Number",":",""
