"TIME","GEO","UNIT","PROD_NRG","Value","Flag and Footnotes"
"2003","Poland","Thousand","LPG","409",""
"2003","Poland","Thousand","Natural Gas",":",""
"2003","Poland","Thousand","Electrical Energy",":",""
"2003","Poland","Thousand","Other products","321",""
"2003","Portugal","Thousand","LPG",":",""
"2003","Portugal","Thousand","Natural Gas",":",""
"2003","Portugal","Thousand","Electrical Energy",":",""
"2003","Portugal","Thousand","Other products",":",""
"2003","Romania","Thousand","LPG",":",""
"2003","Romania","Thousand","Natural Gas",":",""
"2003","Romania","Thousand","Electrical Energy",":",""
"2003","Romania","Thousand","Other products",":",""
"2003","Slovenia","Thousand","LPG",":",""
"2003","Slovenia","Thousand","Natural Gas",":",""
"2003","Slovenia","Thousand","Electrical Energy",":",""
"2003","Slovenia","Thousand","Other products",":",""
"2003","Slovakia","Thousand","LPG",":",""
"2003","Slovakia","Thousand","Natural Gas",":",""
"2003","Slovakia","Thousand","Electrical Energy",":",""
"2003","Slovakia","Thousand","Other products",":",""
"2003","Finland","Thousand","LPG","0",""
"2003","Finland","Thousand","Natural Gas","0",""
"2003","Finland","Thousand","Electrical Energy","0",""
"2003","Finland","Thousand","Other products","0",""
"2003","Sweden","Thousand","LPG","0.01",""
"2003","Sweden","Thousand","Natural Gas","1.83",""
"2003","Sweden","Thousand","Electrical Energy","0.18",""
"2003","Sweden","Thousand","Other products","0.08",""
"2003","United Kingdom","Thousand","LPG","24",""
"2003","United Kingdom","Thousand","Natural Gas","1",""
"2003","United Kingdom","Thousand","Electrical Energy",":",""
"2003","United Kingdom","Thousand","Other products","10",""
"2003","Iceland","Thousand","LPG",":",""
"2003","Iceland","Thousand","Natural Gas",":",""
"2003","Iceland","Thousand","Electrical Energy",":",""
"2003","Iceland","Thousand","Other products",":",""
"2003","Liechtenstein","Thousand","LPG",":","z"
"2003","Liechtenstein","Thousand","Natural Gas",":","z"
"2003","Liechtenstein","Thousand","Electrical Energy","0.03",""
"2003","Liechtenstein","Thousand","Other products","0.07",""
"2003","Norway","Thousand","LPG",":",""
"2003","Norway","Thousand","Natural Gas",":",""
"2003","Norway","Thousand","Electrical Energy",":",""
"2003","Norway","Thousand","Other products",":",""
"2003","Switzerland","Thousand","LPG",":",""
"2003","Switzerland","Thousand","Natural Gas",":",""
"2003","Switzerland","Thousand","Electrical Energy","1",""
"2003","Switzerland","Thousand","Other products",":",""
"2003","Former Yugoslav Republic of Macedonia, the","Thousand","LPG",":",""
"2003","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2003","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy",":",""
"2003","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2003","Turkey","Thousand","LPG",":",""
"2003","Turkey","Thousand","Natural Gas",":",""
"2003","Turkey","Thousand","Electrical Energy",":",""
"2003","Turkey","Thousand","Other products",":",""
"2004","Belgium","Thousand","LPG","65",""
"2004","Belgium","Thousand","Natural Gas","0",""
"2004","Belgium","Thousand","Electrical Energy","0",""
"2004","Belgium","Thousand","Other products","19",""
"2004","Czech Republic","Thousand","LPG",":","z"
"2004","Czech Republic","Thousand","Natural Gas",":","z"
"2004","Czech Republic","Thousand","Electrical Energy",":","z"
"2004","Czech Republic","Thousand","Other products","6",""
"2004","Denmark","Thousand","LPG",":",""
"2004","Denmark","Thousand","Natural Gas",":",""
"2004","Denmark","Thousand","Electrical Energy",":",""
"2004","Denmark","Thousand","Other products",":",""
"2004","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2004","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2004","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","2",""
"2004","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2004","Estonia","Thousand","LPG","0",""
"2004","Estonia","Thousand","Natural Gas","0",""
"2004","Estonia","Thousand","Electrical Energy","0",""
"2004","Estonia","Thousand","Other products","0",""
"2004","Ireland","Thousand","LPG","0",""
"2004","Ireland","Thousand","Natural Gas",":",""
"2004","Ireland","Thousand","Electrical Energy",":",""
"2004","Ireland","Thousand","Other products","0",""
"2004","Spain","Thousand","LPG","0",""
"2004","Spain","Thousand","Natural Gas","0",""
"2004","Spain","Thousand","Electrical Energy","0",""
"2004","Spain","Thousand","Other products","0",""
"2004","France","Thousand","LPG","141",""
"2004","France","Thousand","Natural Gas",":",""
"2004","France","Thousand","Electrical Energy","3",""
"2004","France","Thousand","Other products","4",""
"2004","Croatia","Thousand","LPG","0",""
"2004","Croatia","Thousand","Natural Gas","0",""
"2004","Croatia","Thousand","Electrical Energy","0",""
"2004","Croatia","Thousand","Other products","0",""
"2004","Italy","Thousand","LPG","975",""
"2004","Italy","Thousand","Natural Gas","316",""
"2004","Italy","Thousand","Electrical Energy",":",""
"2004","Italy","Thousand","Other products","10",""
"2004","Cyprus","Thousand","LPG",":","z"
"2004","Cyprus","Thousand","Natural Gas",":","z"
"2004","Cyprus","Thousand","Electrical Energy",":","z"
"2004","Cyprus","Thousand","Other products",":","z"
"2004","Latvia","Thousand","LPG","0",""
"2004","Latvia","Thousand","Natural Gas","0.1",""
"2004","Latvia","Thousand","Electrical Energy","0",""
"2004","Latvia","Thousand","Other products","0",""
"2004","Luxembourg","Thousand","LPG","0",""
"2004","Luxembourg","Thousand","Natural Gas","0",""
"2004","Luxembourg","Thousand","Electrical Energy","0",""
"2004","Luxembourg","Thousand","Other products","0.24",""
"2004","Hungary","Thousand","LPG","1",""
"2004","Hungary","Thousand","Natural Gas","0",""
"2004","Hungary","Thousand","Electrical Energy","1",""
"2004","Hungary","Thousand","Other products","12",""
"2004","Malta","Thousand","LPG",":",""
"2004","Malta","Thousand","Natural Gas",":",""
"2004","Malta","Thousand","Electrical Energy",":",""
"2004","Malta","Thousand","Other products",":",""
"2004","Netherlands","Thousand","LPG","238",""
"2004","Netherlands","Thousand","Natural Gas","0",""
"2004","Netherlands","Thousand","Electrical Energy","2",""
"2004","Netherlands","Thousand","Other products","0",""
"2004","Austria","Thousand","LPG","0",""
"2004","Austria","Thousand","Natural Gas","0",""
"2004","Austria","Thousand","Electrical Energy","0",""
"2004","Austria","Thousand","Other products","0",""
"2004","Poland","Thousand","LPG","841",""
"2004","Poland","Thousand","Natural Gas",":","z"
"2004","Poland","Thousand","Electrical Energy",":","z"
"2004","Poland","Thousand","Other products",":","z"
"2004","Portugal","Thousand","LPG",":",""
"2004","Portugal","Thousand","Natural Gas",":",""
"2004","Portugal","Thousand","Electrical Energy",":",""
"2004","Portugal","Thousand","Other products",":",""
"2004","Romania","Thousand","LPG",":",""
"2004","Romania","Thousand","Natural Gas",":",""
"2004","Romania","Thousand","Electrical Energy",":",""
"2004","Romania","Thousand","Other products",":",""
"2004","Slovenia","Thousand","LPG",":",""
"2004","Slovenia","Thousand","Natural Gas",":",""
"2004","Slovenia","Thousand","Electrical Energy",":",""
"2004","Slovenia","Thousand","Other products",":",""
"2004","Slovakia","Thousand","LPG",":",""
"2004","Slovakia","Thousand","Natural Gas",":",""
"2004","Slovakia","Thousand","Electrical Energy",":",""
"2004","Slovakia","Thousand","Other products",":",""
"2004","Finland","Thousand","LPG","0",""
"2004","Finland","Thousand","Natural Gas","0",""
"2004","Finland","Thousand","Electrical Energy","0",""
"2004","Finland","Thousand","Other products","0",""
"2004","Sweden","Thousand","LPG","0.01",""
"2004","Sweden","Thousand","Natural Gas","2.85",""
"2004","Sweden","Thousand","Electrical Energy","0.14",""
"2004","Sweden","Thousand","Other products","0.08",""
"2004","United Kingdom","Thousand","LPG","24.946",""
"2004","United Kingdom","Thousand","Natural Gas","1.245",""
"2004","United Kingdom","Thousand","Electrical Energy","0.436",""
"2004","United Kingdom","Thousand","Other products","14.218",""
"2004","Iceland","Thousand","LPG","0","e"
"2004","Iceland","Thousand","Natural Gas","0","e"
"2004","Iceland","Thousand","Electrical Energy","0","e"
"2004","Iceland","Thousand","Other products","0","e"
"2004","Liechtenstein","Thousand","LPG",":","z"
"2004","Liechtenstein","Thousand","Natural Gas",":","z"
"2004","Liechtenstein","Thousand","Electrical Energy","0",""
"2004","Liechtenstein","Thousand","Other products","0.01",""
"2004","Norway","Thousand","LPG",":","z"
"2004","Norway","Thousand","Natural Gas",":","z"
"2004","Norway","Thousand","Electrical Energy","1",""
"2004","Norway","Thousand","Other products",":","z"
"2004","Switzerland","Thousand","LPG",":",""
"2004","Switzerland","Thousand","Natural Gas",":",""
"2004","Switzerland","Thousand","Electrical Energy","1",""
"2004","Switzerland","Thousand","Other products",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Thousand","LPG",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2004","Turkey","Thousand","LPG","793",""
"2004","Turkey","Thousand","Natural Gas",":",""
"2004","Turkey","Thousand","Electrical Energy",":",""
"2004","Turkey","Thousand","Other products","292",""
"2005","Belgium","Thousand","LPG","60",""
"2005","Belgium","Thousand","Natural Gas","0",""
"2005","Belgium","Thousand","Electrical Energy","22",""
"2005","Belgium","Thousand","Other products","19",""
"2005","Czech Republic","Thousand","LPG",":","z"
"2005","Czech Republic","Thousand","Natural Gas",":","z"
"2005","Czech Republic","Thousand","Electrical Energy",":","z"
"2005","Czech Republic","Thousand","Other products","6",""
"2005","Denmark","Thousand","LPG",":",""
"2005","Denmark","Thousand","Natural Gas",":",""
"2005","Denmark","Thousand","Electrical Energy",":",""
"2005","Denmark","Thousand","Other products",":",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","2",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2005","Estonia","Thousand","LPG",":",""
"2005","Estonia","Thousand","Natural Gas",":",""
"2005","Estonia","Thousand","Electrical Energy",":",""
"2005","Estonia","Thousand","Other products",":",""
"2005","Ireland","Thousand","LPG",":",""
"2005","Ireland","Thousand","Natural Gas",":",""
"2005","Ireland","Thousand","Electrical Energy",":",""
"2005","Ireland","Thousand","Other products",":",""
"2005","Spain","Thousand","LPG",":",""
"2005","Spain","Thousand","Natural Gas",":",""
"2005","Spain","Thousand","Electrical Energy",":",""
"2005","Spain","Thousand","Other products",":",""
"2005","France","Thousand","LPG","141",""
"2005","France","Thousand","Natural Gas",":","z"
"2005","France","Thousand","Electrical Energy","3",""
"2005","France","Thousand","Other products","4",""
"2005","Croatia","Thousand","LPG","0",""
"2005","Croatia","Thousand","Natural Gas","0",""
"2005","Croatia","Thousand","Electrical Energy","0",""
"2005","Croatia","Thousand","Other products","0",""
"2005","Italy","Thousand","LPG","977",""
"2005","Italy","Thousand","Natural Gas","345",""
"2005","Italy","Thousand","Electrical Energy",":",""
"2005","Italy","Thousand","Other products","9",""
"2005","Cyprus","Thousand","LPG",":","z"
"2005","Cyprus","Thousand","Natural Gas",":","z"
"2005","Cyprus","Thousand","Electrical Energy",":","z"
"2005","Cyprus","Thousand","Other products",":","z"
"2005","Latvia","Thousand","LPG","0",""
"2005","Latvia","Thousand","Natural Gas","0.1",""
"2005","Latvia","Thousand","Electrical Energy","0",""
"2005","Latvia","Thousand","Other products","0",""
"2005","Luxembourg","Thousand","LPG","0.19",""
"2005","Luxembourg","Thousand","Natural Gas","0",""
"2005","Luxembourg","Thousand","Electrical Energy","0.08",""
"2005","Luxembourg","Thousand","Other products","0.02",""
"2005","Hungary","Thousand","LPG","1",""
"2005","Hungary","Thousand","Natural Gas","0",""
"2005","Hungary","Thousand","Electrical Energy","2",""
"2005","Hungary","Thousand","Other products","22",""
"2005","Malta","Thousand","LPG",":",""
"2005","Malta","Thousand","Natural Gas",":",""
"2005","Malta","Thousand","Electrical Energy",":",""
"2005","Malta","Thousand","Other products",":",""
"2005","Netherlands","Thousand","LPG","230",""
"2005","Netherlands","Thousand","Natural Gas","0",""
"2005","Netherlands","Thousand","Electrical Energy","5",""
"2005","Netherlands","Thousand","Other products","0",""
"2005","Austria","Thousand","LPG","0",""
"2005","Austria","Thousand","Natural Gas","0",""
"2005","Austria","Thousand","Electrical Energy","0",""
"2005","Austria","Thousand","Other products","0",""
"2005","Poland","Thousand","LPG","1,306",""
"2005","Poland","Thousand","Natural Gas",":","z"
"2005","Poland","Thousand","Electrical Energy",":","z"
"2005","Poland","Thousand","Other products","619",""
"2005","Portugal","Thousand","LPG",":",""
"2005","Portugal","Thousand","Natural Gas",":",""
"2005","Portugal","Thousand","Electrical Energy",":",""
"2005","Portugal","Thousand","Other products",":",""
"2005","Romania","Thousand","LPG",":",""
"2005","Romania","Thousand","Natural Gas",":",""
"2005","Romania","Thousand","Electrical Energy",":",""
"2005","Romania","Thousand","Other products",":",""
"2005","Slovenia","Thousand","LPG",":",""
"2005","Slovenia","Thousand","Natural Gas",":",""
"2005","Slovenia","Thousand","Electrical Energy",":",""
"2005","Slovenia","Thousand","Other products",":",""
"2005","Slovakia","Thousand","LPG",":",""
"2005","Slovakia","Thousand","Natural Gas",":",""
"2005","Slovakia","Thousand","Electrical Energy",":",""
"2005","Slovakia","Thousand","Other products",":",""
"2005","Finland","Thousand","LPG","0",""
"2005","Finland","Thousand","Natural Gas","0",""
"2005","Finland","Thousand","Electrical Energy","0",""
"2005","Finland","Thousand","Other products","0",""
"2005","Sweden","Thousand","LPG","0.01",""
"2005","Sweden","Thousand","Natural Gas","4.14",""
"2005","Sweden","Thousand","Electrical Energy","0.12",""
"2005","Sweden","Thousand","Other products","0.08",""
"2005","United Kingdom","Thousand","LPG","25.537",""
"2005","United Kingdom","Thousand","Natural Gas","1.227",""
"2005","United Kingdom","Thousand","Electrical Energy","0.619",""
"2005","United Kingdom","Thousand","Other products","20.915",""
"2005","Iceland","Thousand","LPG",":","z"
"2005","Iceland","Thousand","Natural Gas","7","e"
"2005","Iceland","Thousand","Electrical Energy","8","e"
"2005","Iceland","Thousand","Other products","3","e"
"2005","Liechtenstein","Thousand","LPG",":",""
"2005","Liechtenstein","Thousand","Natural Gas",":",""
"2005","Liechtenstein","Thousand","Electrical Energy",":",""
"2005","Liechtenstein","Thousand","Other products",":",""
"2005","Norway","Thousand","LPG",":","z"
"2005","Norway","Thousand","Natural Gas",":","z"
"2005","Norway","Thousand","Electrical Energy","1",""
"2005","Norway","Thousand","Other products",":","z"
"2005","Switzerland","Thousand","LPG","0","n"
"2005","Switzerland","Thousand","Natural Gas","0","n"
"2005","Switzerland","Thousand","Electrical Energy","1","e"
"2005","Switzerland","Thousand","Other products","4","e"
"2005","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","9",""
"2005","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2005","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy",":",""
"2005","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2005","Turkey","Thousand","LPG","1,259",""
"2005","Turkey","Thousand","Natural Gas",":",""
"2005","Turkey","Thousand","Electrical Energy",":",""
"2005","Turkey","Thousand","Other products","236",""
"2006","Belgium","Thousand","LPG","56",""
"2006","Belgium","Thousand","Natural Gas","0",""
"2006","Belgium","Thousand","Electrical Energy","13",""
"2006","Belgium","Thousand","Other products","19",""
"2006","Czech Republic","Thousand","LPG",":","z"
"2006","Czech Republic","Thousand","Natural Gas",":","z"
"2006","Czech Republic","Thousand","Electrical Energy",":","z"
"2006","Czech Republic","Thousand","Other products","6",""
"2006","Denmark","Thousand","LPG",":",""
"2006","Denmark","Thousand","Natural Gas",":",""
"2006","Denmark","Thousand","Electrical Energy",":",""
"2006","Denmark","Thousand","Other products",":",""
"2006","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2006","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2006","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy",":",""
"2006","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2006","Estonia","Thousand","LPG","0",""
"2006","Estonia","Thousand","Natural Gas","0",""
"2006","Estonia","Thousand","Electrical Energy","0",""
"2006","Estonia","Thousand","Other products","0",""
"2006","Ireland","Thousand","LPG",":",""
"2006","Ireland","Thousand","Natural Gas",":",""
"2006","Ireland","Thousand","Electrical Energy",":",""
"2006","Ireland","Thousand","Other products",":",""
"2006","Spain","Thousand","LPG",":",""
"2006","Spain","Thousand","Natural Gas",":",""
"2006","Spain","Thousand","Electrical Energy",":",""
"2006","Spain","Thousand","Other products",":",""
"2006","France","Thousand","LPG","148",""
"2006","France","Thousand","Natural Gas",":","z"
"2006","France","Thousand","Electrical Energy","3",""
"2006","France","Thousand","Other products","6",""
"2006","Croatia","Thousand","LPG",":","z"
"2006","Croatia","Thousand","Natural Gas",":","z"
"2006","Croatia","Thousand","Electrical Energy","0",""
"2006","Croatia","Thousand","Other products",":","z"
"2006","Italy","Thousand","LPG","992",""
"2006","Italy","Thousand","Natural Gas","375",""
"2006","Italy","Thousand","Electrical Energy",":",""
"2006","Italy","Thousand","Other products","9",""
"2006","Cyprus","Thousand","LPG",":","z"
"2006","Cyprus","Thousand","Natural Gas",":","z"
"2006","Cyprus","Thousand","Electrical Energy",":","z"
"2006","Cyprus","Thousand","Other products",":","z"
"2006","Latvia","Thousand","LPG","0",""
"2006","Latvia","Thousand","Natural Gas","0.06",""
"2006","Latvia","Thousand","Electrical Energy","0",""
"2006","Latvia","Thousand","Other products","0",""
"2006","Luxembourg","Thousand","LPG","0.19",""
"2006","Luxembourg","Thousand","Natural Gas","0.01",""
"2006","Luxembourg","Thousand","Electrical Energy","0.19",""
"2006","Luxembourg","Thousand","Other products","0.03",""
"2006","Hungary","Thousand","LPG","1",""
"2006","Hungary","Thousand","Natural Gas","0",""
"2006","Hungary","Thousand","Electrical Energy","2",""
"2006","Hungary","Thousand","Other products","5",""
"2006","Malta","Thousand","LPG",":",""
"2006","Malta","Thousand","Natural Gas",":",""
"2006","Malta","Thousand","Electrical Energy",":",""
"2006","Malta","Thousand","Other products",":",""
"2006","Netherlands","Thousand","LPG","227",""
"2006","Netherlands","Thousand","Natural Gas","0",""
"2006","Netherlands","Thousand","Electrical Energy","8",""
"2006","Netherlands","Thousand","Other products","0",""
"2006","Austria","Thousand","LPG","0",""
"2006","Austria","Thousand","Natural Gas","0",""
"2006","Austria","Thousand","Electrical Energy","0",""
"2006","Austria","Thousand","Other products","1",""
"2006","Poland","Thousand","LPG","1,623",""
"2006","Poland","Thousand","Natural Gas",":","z"
"2006","Poland","Thousand","Electrical Energy",":","z"
"2006","Poland","Thousand","Other products","556",""
"2006","Portugal","Thousand","LPG",":",""
"2006","Portugal","Thousand","Natural Gas",":",""
"2006","Portugal","Thousand","Electrical Energy",":",""
"2006","Portugal","Thousand","Other products",":",""
"2006","Romania","Thousand","LPG",":",""
"2006","Romania","Thousand","Natural Gas",":",""
"2006","Romania","Thousand","Electrical Energy",":",""
"2006","Romania","Thousand","Other products",":",""
"2006","Slovenia","Thousand","LPG",":",""
"2006","Slovenia","Thousand","Natural Gas",":",""
"2006","Slovenia","Thousand","Electrical Energy",":",""
"2006","Slovenia","Thousand","Other products",":",""
"2006","Slovakia","Thousand","LPG",":",""
"2006","Slovakia","Thousand","Natural Gas",":",""
"2006","Slovakia","Thousand","Electrical Energy",":",""
"2006","Slovakia","Thousand","Other products",":",""
"2006","Finland","Thousand","LPG","0",""
"2006","Finland","Thousand","Natural Gas","0",""
"2006","Finland","Thousand","Electrical Energy","0",""
"2006","Finland","Thousand","Other products","0",""
"2006","Sweden","Thousand","LPG","0.01",""
"2006","Sweden","Thousand","Natural Gas","0.74",""
"2006","Sweden","Thousand","Electrical Energy","0.12",""
"2006","Sweden","Thousand","Other products","0.06",""
"2006","United Kingdom","Thousand","LPG","27",""
"2006","United Kingdom","Thousand","Natural Gas","1.2",""
"2006","United Kingdom","Thousand","Electrical Energy","0.81",""
"2006","United Kingdom","Thousand","Other products","31",""
"2006","Iceland","Thousand","LPG",":",""
"2006","Iceland","Thousand","Natural Gas",":",""
"2006","Iceland","Thousand","Electrical Energy",":",""
"2006","Iceland","Thousand","Other products",":",""
"2006","Liechtenstein","Thousand","LPG","0.01",""
"2006","Liechtenstein","Thousand","Natural Gas","0",""
"2006","Liechtenstein","Thousand","Electrical Energy","0",""
"2006","Liechtenstein","Thousand","Other products","0.04",""
"2006","Norway","Thousand","LPG","0",""
"2006","Norway","Thousand","Natural Gas","0",""
"2006","Norway","Thousand","Electrical Energy","1",""
"2006","Norway","Thousand","Other products","0",""
"2006","Switzerland","Thousand","LPG","0","n"
"2006","Switzerland","Thousand","Natural Gas","0","n"
"2006","Switzerland","Thousand","Electrical Energy","1","e"
"2006","Switzerland","Thousand","Other products","6","e"
"2006","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","9.7",""
"2006","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2006","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy",":",""
"2006","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2006","Turkey","Thousand","LPG","1,523",""
"2006","Turkey","Thousand","Natural Gas",":",""
"2006","Turkey","Thousand","Electrical Energy",":",""
"2006","Turkey","Thousand","Other products","196",""
"2007","Belgium","Thousand","LPG","51",""
"2007","Belgium","Thousand","Natural Gas","0",""
"2007","Belgium","Thousand","Electrical Energy","8",""
"2007","Belgium","Thousand","Other products","19",""
"2007","Czech Republic","Thousand","LPG",":","z"
"2007","Czech Republic","Thousand","Natural Gas",":","z"
"2007","Czech Republic","Thousand","Electrical Energy",":","z"
"2007","Czech Republic","Thousand","Other products","5",""
"2007","Denmark","Thousand","LPG",":",""
"2007","Denmark","Thousand","Natural Gas",":",""
"2007","Denmark","Thousand","Electrical Energy",":",""
"2007","Denmark","Thousand","Other products",":",""
"2007","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2007","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2007","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy",":",""
"2007","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2007","Estonia","Thousand","LPG","0",""
"2007","Estonia","Thousand","Natural Gas","0",""
"2007","Estonia","Thousand","Electrical Energy","0",""
"2007","Estonia","Thousand","Other products","0",""
"2007","Ireland","Thousand","LPG",":",""
"2007","Ireland","Thousand","Natural Gas",":",""
"2007","Ireland","Thousand","Electrical Energy",":",""
"2007","Ireland","Thousand","Other products",":",""
"2007","Spain","Thousand","LPG",":",""
"2007","Spain","Thousand","Natural Gas",":",""
"2007","Spain","Thousand","Electrical Energy",":",""
"2007","Spain","Thousand","Other products",":",""
"2007","France","Thousand","LPG","145",""
"2007","France","Thousand","Natural Gas",":","z"
"2007","France","Thousand","Electrical Energy","3",""
"2007","France","Thousand","Other products","9",""
"2007","Croatia","Thousand","LPG","24",""
"2007","Croatia","Thousand","Natural Gas","0",""
"2007","Croatia","Thousand","Electrical Energy","0",""
"2007","Croatia","Thousand","Other products",":","z"
"2007","Italy","Thousand","LPG","1,002",""
"2007","Italy","Thousand","Natural Gas","424",""
"2007","Italy","Thousand","Electrical Energy",":",""
"2007","Italy","Thousand","Other products","9",""
"2007","Cyprus","Thousand","LPG",":","z"
"2007","Cyprus","Thousand","Natural Gas",":","z"
"2007","Cyprus","Thousand","Electrical Energy",":","z"
"2007","Cyprus","Thousand","Other products",":","z"
"2007","Latvia","Thousand","LPG","0",""
"2007","Latvia","Thousand","Natural Gas","0.05",""
"2007","Latvia","Thousand","Electrical Energy","0",""
"2007","Latvia","Thousand","Other products","0",""
"2007","Luxembourg","Thousand","LPG","0.2",""
"2007","Luxembourg","Thousand","Natural Gas","0.04",""
"2007","Luxembourg","Thousand","Electrical Energy","0.32",""
"2007","Luxembourg","Thousand","Other products","0.05",""
"2007","Hungary","Thousand","LPG","1",""
"2007","Hungary","Thousand","Natural Gas","0",""
"2007","Hungary","Thousand","Electrical Energy","1",""
"2007","Hungary","Thousand","Other products","3",""
"2007","Malta","Thousand","LPG",":",""
"2007","Malta","Thousand","Natural Gas",":",""
"2007","Malta","Thousand","Electrical Energy",":",""
"2007","Malta","Thousand","Other products",":",""
"2007","Netherlands","Thousand","LPG","224",""
"2007","Netherlands","Thousand","Natural Gas","0",""
"2007","Netherlands","Thousand","Electrical Energy","11",""
"2007","Netherlands","Thousand","Other products","0",""
"2007","Austria","Thousand","LPG","0",""
"2007","Austria","Thousand","Natural Gas","0",""
"2007","Austria","Thousand","Electrical Energy","0",""
"2007","Austria","Thousand","Other products","2",""
"2007","Poland","Thousand","LPG","1,927",""
"2007","Poland","Thousand","Natural Gas",":","z"
"2007","Poland","Thousand","Electrical Energy",":","z"
"2007","Poland","Thousand","Other products","505",""
"2007","Portugal","Thousand","LPG",":",""
"2007","Portugal","Thousand","Natural Gas",":",""
"2007","Portugal","Thousand","Electrical Energy",":",""
"2007","Portugal","Thousand","Other products",":",""
"2007","Romania","Thousand","LPG",":",""
"2007","Romania","Thousand","Natural Gas",":",""
"2007","Romania","Thousand","Electrical Energy",":",""
"2007","Romania","Thousand","Other products",":",""
"2007","Slovenia","Thousand","LPG",":",""
"2007","Slovenia","Thousand","Natural Gas",":",""
"2007","Slovenia","Thousand","Electrical Energy",":",""
"2007","Slovenia","Thousand","Other products",":",""
"2007","Slovakia","Thousand","LPG",":",""
"2007","Slovakia","Thousand","Natural Gas",":",""
"2007","Slovakia","Thousand","Electrical Energy",":",""
"2007","Slovakia","Thousand","Other products",":",""
"2007","Finland","Thousand","LPG","0",""
"2007","Finland","Thousand","Natural Gas","0",""
"2007","Finland","Thousand","Electrical Energy","0",""
"2007","Finland","Thousand","Other products","0",""
"2007","Sweden","Thousand","LPG","0.01",""
"2007","Sweden","Thousand","Natural Gas","1.4",""
"2007","Sweden","Thousand","Electrical Energy","0.13",""
"2007","Sweden","Thousand","Other products","0.06",""
"2007","United Kingdom","Thousand","LPG",":","c"
"2007","United Kingdom","Thousand","Natural Gas",":","c"
"2007","United Kingdom","Thousand","Electrical Energy",":",""
"2007","United Kingdom","Thousand","Other products",":","c"
"2007","Iceland","Thousand","LPG",":",""
"2007","Iceland","Thousand","Natural Gas",":",""
"2007","Iceland","Thousand","Electrical Energy",":",""
"2007","Iceland","Thousand","Other products",":",""
"2007","Liechtenstein","Thousand","LPG","0",""
"2007","Liechtenstein","Thousand","Natural Gas","0.003",""
"2007","Liechtenstein","Thousand","Electrical Energy","0.001",""
"2007","Liechtenstein","Thousand","Other products","0.072",""
"2007","Norway","Thousand","LPG","0",""
"2007","Norway","Thousand","Natural Gas","0",""
"2007","Norway","Thousand","Electrical Energy","1",""
"2007","Norway","Thousand","Other products","0",""
"2007","Switzerland","Thousand","LPG","0","n"
"2007","Switzerland","Thousand","Natural Gas","0","n"
"2007","Switzerland","Thousand","Electrical Energy","1","e"
"2007","Switzerland","Thousand","Other products","12","n"
"2007","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","10.8",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2007","Turkey","Thousand","LPG","1,826",""
"2007","Turkey","Thousand","Natural Gas",":",""
"2007","Turkey","Thousand","Electrical Energy",":",""
"2007","Turkey","Thousand","Other products","167",""
"2008","Belgium","Thousand","LPG","47",""
"2008","Belgium","Thousand","Natural Gas","0",""
